index,company,category,training/test,description
953,日本製薬工業株式会社,medical,test, 妙泉 牛 黄 清心 元 循環 器用 薬 オキソピン 天 好 滋養 強壮 保健 薬 製造 卸売 行
954,アニマート製薬株式会社,medical,test, 健康食品 医薬部外品 研究開発 受託 製造 行う いる 自社工場 所有 する いる ため
955,株式会社夕張ツムラ,medical,test, ツムラ グループ会社 薬用 作物 栽培 行う 漢方 原料
956,株式会社シマ研究所,medical,test, ラテックス 凝集 ラテックス 免疫 比 濁る 法 試薬 ラテックス 体外 診断 薬 試薬 原料 提供 業務 展開 する 会社 犬猫 用
957,日野薬品工業株式会社,medical,test, 滋養 強壮 効能 ある * * * ドリンク 剤 製造 卸売 する 会社 * 顆粒
958,株式会社アイエスジャパン,medical,test, 体外受精 関連 製品 細胞培養 品 製品 細胞 治療 研究 用 製品 製造 お呼び 卸売 行う 医療機器 工業 薬品 理化学 機械 器
959,株式会社免疫生物研究所,medical,test, 研究 用 事業 抗体 基盤 する 研究 用 試薬 販売 試薬 案 連 受託 サービス 行う 医薬 用 関連 事業 医薬 * 事業 体外診断用医薬品 原料 製造 販売 手がける その他 遺伝子組み換え カイコ 事業 化粧品 原料 販売 診断 薬 医薬品 実用化 目指す 研究
960,奥田製薬株式会社,medical,test, 生薬 漢方 製剤 製造 医薬品 健康食品 製造 販売 する いる 奥田 胃腸薬 胃腸薬 代表 商品 販売 網 全国 広がる いる
961,セルスペクト株式会社,medical,test, 医療機器 診断 薬 開発 製造 お呼び 販売 手掛ける 診察室 ベッド サイド 在宅 場所 場面 問う 診察 する システム POCT 開発 行う
962,株式会社ユニバーサルコーポレーション,medical,test, さるぼぼ 薬局 ハート 調剤薬局 処方せん 調剤 行う 薬局 構える 訪問 服薬指導 行う ほか
963,大原市場株式会社,medical,test, 医薬品 医薬部外品 健康食品 製造 お呼び 販売 取り扱う 主 製品 エフストリン エフストリン する
964,宇部アンモニア工業有限会社,medical,test, 宇部興産 グループ 関連 会社 事業 する
965,株式会社ういろう,medical,test, 神奈川県小田原市 特産品 外郎 製造 販売 行う いる 薬 外郎 透 頂 香 妙香 散る 振り出し 五香 湯
966,中央藥品株式会社,medical,test, 医薬品 開発 お呼び 販売 行う おる 製品 解熱 鎮痛剤 胃腸薬 赤 玉原 薬 ある 強い 精 *
967,イルミナ株式会社,medical,test, 臨床 使う れる 解析 キット 遺伝子解析 行う 次世代 シーケンサ 遺伝子 一 度 網羅 的 解析 する こと できる マイクロ
968,株式会社宏和,medical,test, 関西 中部 エリア 調剤薬局 コアラ 薬局 運営 メイン する 他 医療 コンサルタント する
969,株式会社ユタカ薬品,medical,test, 東京都葛飾区 内 チェーン 調剤薬局 ユタカ 薬局 * 店舗 展開 する いる
970,桂化学株式会社,medical,test, 医療 用 医薬品 薬 化成 品 受託 製造 販売 輸出入 行う 治験 医薬品 薬 化粧品 原料
971,株式会社薬物安全性試験センター,medical,test, 医薬品 安全性 確かめる ため 試験 行う 会社 医薬品 化粧品 医薬部外品 特定保健用食品
972,池田薬品工業株式会社,medical,test, 医療 用 医薬品 一般 医薬品 製造 お呼び 販売 行う いる その他 外用 軟膏剤 クリーム 剤 液剤 受託 製造
973,株式会社アイロムグループ,medical,test, 医療機関 向け 治験 支援 事業 SMO 主力 国内外 製薬 企業 臨床試験 支援 する CRO 事業 再生医療 遺伝子治療 技 提供 する 最先端 医療 事業 クリニック モール 開設 運営 行う メディカル サポート 事業 展開 する いる 2013年 事業 見直し 経営資源 新薬 開発支援 事業 * SMO 事業 集中 する せる ため 医薬品 等 販売事業 譲渡 する 結果 売上高 2012年
974,芳香園製薬株式会社,medical,test, 1種 医薬品 Prisma ホルモン 錠 化粧品 妃 肌 シリーズ 医薬品 健康食品 お呼び 化粧品 製造 する いる 健康食品 化粧品 受託 製造 手
975,新生薬品工業株式会社,medical,test, 一般用医薬品 研究 開発 製造 手がける いる 会社 漢方 薬品 開発 力 注ぐ おる 葛根湯 内服 液
976,渡辺薬品工業株式会社,medical,test, 医薬品 受託 製造 加工 行う いる 医薬品 他 医薬部外品 化粧品 健康食品 製造 加工 行う 内服 固形 剤
977,北垣薬品株式会社,medical,test, 薬 街 発展 する くる 大阪 中心部 道修町 本社 分室 置く 主 獣医 用 薬品 製造 する いる 1763年 創業 歴史 ある 会社 本社 創業 時 古い 町家 まま 現在 使用 する れる おる
978,サンケミファ株式会社,medical,test, ハイポ ライト 消毒液 * % AL クレミール 医療機関 向け 医薬品 製造 卸売 行う いる 手 指 消毒 剤 AL
979,株式会社静岡カフエイン工業所,medical,test, 主 医薬 用 カフェイン はじめ する 医薬品 薬 製造 販売 行う いる 安息香酸ナトリウムカフェイン エテンザミド
980,アドテック株式会社,medical,test, 人体 用 動物 用 体外診断用医薬品 開発 製造 販売 手掛ける 歯周病 原因 菌 酵素
981,株式会社日本バイオセラピー研究所,medical,test, 免疫細胞療法 NK 細胞 療法 樹状細胞 療法 活性化 リンパ球 療法 研究支援 取組む
982,シオエ製薬株式会社,medical,test, 医療 現場 用いる られる 殺菌 消毒 剤 はじめ 局方 医薬品 ジェネリック医薬品 取り扱う いる 殺菌 消毒 剤 エタ
983,ナノキャリア株式会社,medical,test, ミ セル 化 ナノ粒子 技術 応用 する 医薬品 研究開発 行う 提携 企業 医薬品 共同開発 手掛ける いる 主 開発 製品 膵がん ・ 頭 * がん 用 医薬品 NC * * 乳がん 用 医薬品
984,ブライトパス・バイオ株式会社,medical,test, 新規 がん 免疫 治療 薬 開発プロセス 探索 研究 早期 臨床試験 初期 段階 手がける 開発 候補 品 ライセンス 製薬会社 販売 行う がん 排除 する 免疫 患者 体内 誘導 する がんペプチドワクチン 候補 品 GRN −1 * がん 細胞 特異 的
985,協和薬品工業株式会社,medical,test, ドリンク 剤 かぜ薬 一般用医薬品 医薬部外品 開発 製造 お呼び 卸売 業務 行う 主 取引 先 大手 ドラッグストア
986,ジェイフロンティア株式会社,medical,test, シミ そばかす 防ぐ 医薬品 * 神経痛 関節痛 等 緩和 する * 取り扱う 医薬品 専門 Webサイト くすり 健康 日本堂 運営 行
987,帝三製薬株式会社,medical,test, 帝人ファーマ グループ会社 点 鼻 剤 経口 薬剤 顆粒 シロップ 剤 吸入剤 等 医療 用 医薬品 受託 製造 する いる GMP 適合 する 製造 工場 *
988,アスゲン製薬株式会社,medical,test, 固形 製剤 特 化 する 医薬品 OEM * 製品 受託 製造 請け負う いる 主 かぜ薬 健康食品 漢方薬 等 製品 取り扱う おる * ロット 30kg *
989,株式会社田村治照堂,medical,test, 抜け毛 薄毛 対策 ハツ モール シリーズ 製品 製造 販売 する いる その他 医薬品 医薬部外品 製造 する おる 理 美容室 向け 製品 他 一般 向け 薬店
990,日野製薬株式会社,medical,test, 百草丸 胃腸薬 はじめ 生薬 主成分 する 薬 主体 健康食品 石鹸 開発 製造 行う いる
991,坂田薬品株式会社,medical,test, 主 置き薬 サービス 医薬品 配置 販売 行う いる サプリメント 企画
992,シオノギファーマケミカル株式会社,medical,test, 塩野義製薬 100% 子会社 医薬品 製造 事業 手掛ける 主 治験 薬 医薬品 薬 製造 原 薬 粉砕 作業 生理活性 物質
993,福井製薬株式会社,medical,test, タウリン 主成分 する 製剤 製造 販売 する いる 取扱 製品 直販 する いる * * ほか 日 邦
994,大和製薬株式会社,medical,test, 医薬品 医薬部外品 化粧品 お呼び 清涼飲料水 製造 お呼び 販売 他 医療 用 器具 販売 栄養補助食品 製造 お呼び 販売 自然食品 販売 行う *
995,福田龍株式会社,medical,test, 漢方薬 原料 機能性食品 素材 有機 食品 素材 天然 色素 素材 輸入 製造 販売 行う いる 会社 素材 そのもの 提供 顧客 ニーズ 合わせる 処方 提案 対応 品質
996,栄新薬株式会社,medical,test, 各種 サイズ 瓶 アルミ 袋 医薬品 充填 する OEM 生産 手掛ける いる 一 原液 異なる サイズ ビン
997,ヴィーブヘルスケア株式会社,medical,test, HIV 薬 研究開発 HIV 治療 薬 製造 販売 行う 一般 患者 向け HIV 感染 症 エイズ HIV
998,株式会社ゴトー養殖研究所,medical,test, 水産 用 医薬品 混合 飼料 飼料添加物 国内 トップ シェア 誇る 研究開発 型 ベンチャー企業 事業 養殖 経営 コンサルティング 養魚 飼料 水産 用 医薬品 ビタミン剤 種苗 養殖 設備 等 研究 お呼び 製造 販売 養殖魚 専門 動物病院 不動産 管理 4つ 柱 展開 する いる 具体的 養魚 用 肥料 コンサルティング 販売 養魚 用 栄養 補給 サプリメント 製造 販売 魚の 病気
999,竹下製薬株式会社,medical,test, 株式会社 竹虎 グループ会社 医療 衛生材料 医療機器 医薬部外品 お呼び 歯科 用品
1000,ゼビオ株式会社,event,training, テニス 野球 はじめ する スポーツ用品 販売 する スーパースポーツ ゼビオ 運営 する いる *
1001,株式会社朝日新聞社,event,training, 全国紙 朝日新聞 制作 発行 行う 出版社 朝日ウィークリー 朝日新聞国際衛星版 朝日 新聞縮刷版 週刊朝日 AERA ジュニアエラ 朝日小学生新聞 朝日中高生新聞 月刊Asahi 多数 出版 行う 1879年 1月8日 木村 平八 木村 騰る 親子 大阪 江戸堀 大阪市西区 朝日新聞社 創立 する 年 1月25日 朝日新聞 創刊 する 国内 東京 築地 大阪
1002,株式会社リオン・ドールコーポレーション,event,training, スーパーマーケット リオン ドール * 運営 手掛ける 店舗 合唱 発表 会 料理 教室 イベント 開催 行う TS
1003,株式会社コロナワールド,event,training, 4DX 対応 映画館 コロナシネマWORLD 天然 温泉施設 天然 温泉 コロナ 湯 ボウリング場 * 有する 複合 エンタメ!
1004,株式会社協栄,event,training, 建物 清掃 管理 警備 主 行う 会社 対象 官公庁 事務所 ビル ミュージアム さまざま 建物 環境 応じる サー
1005,株式会社協栄,event,training, 清掃 業務 日常 清掃 他 定期 清掃 病院 内 清掃 特殊 清掃 等 行う 事務所 病院 工場 美術館 等 様々 建物
1006,株式会社ジユン,event,training, ROPE * レディス メンズ ファッション 製品 企画 製造 販売 行う
1007,三井不動産ビルマネジメント株式会社,event,training, ビル 稼働率 資産 価値 お呼び 防災 機能 ビル コンサルティング 行う オフィス 環境 業務 外部 委託 相談 ビル 管理
1008,中北薬品株式会社,event,training, 愛知県 静岡県 中心 * 県 地盤 持つ 医療 総合商社 医薬品 医薬部外品 化粧品 診断 用 試薬 医療機器 等 メイン 取り扱う 病院 開業医 調剤薬局 中心 医薬品 提供 する おる 中 広域 病院 チェーン 展開 調剤薬局 ある 医療 用 医薬品 9割 持つ いる 医薬品 卸 * 社 提携 葦 会 一員 製薬 生産 工場 持つ おる 医薬品 医薬部外品 研究 開発 製造 受託 生産 化粧品 健
1009,株式会社廣済堂,event,training, 印刷 業 システム開発 イベント 企画 人材 関連 事業 展開 する いる 印刷 業 雑誌 取り扱う 他 自社開発 新聞 組版 システム NAS CA 使用 する 新聞 印刷 紙 媒体 以外 デジタル印刷 手掛ける いる システム設計 構築 運用 保守 請け負う システム開発 IT 関連 サービス 提供 その他
1010,株式会社ティーケーピー,event,training, 遊休 資産 有する 不動産 オーナー 不動産 借る ホテル 宴会場 会議室 コワーキングスペース レンタルオフィス 運営 する ビジネス 向け リゾート施設 * 温泉宿 石 の シティホテル * アパホテル 宿泊施設 運営 手掛ける *
