index,company,category,training/test,description
754,金剛化学株式会社,medical,training,  医薬品 原 薬 の 製造 や 医薬品 原 薬 および 中間体 の 受託 製造 を 行っ て いる 。 また 、 治験 用原 薬 等 の 試験 製造 に も 対応 す 
755,シオノギテクノアドバンスリサーチ株式会社,medical,training,  親会社 の 塩野義製薬 から 委託 を 受け 、 塩野義製薬 の パートナー として 連携 し 創薬 研究 を 行っ て いる 。 2014年 に 
756,マナック株式会社,medical,training,  化学 製品 の 製造 及び 販売 を 手掛け て おり 、 主 に 臭素 化合 物 を 中核 と し た 少量 多 品種 の 生産 を 請け負い 、 グループ 全体 で 、 難燃剤 ・ 医薬 ・ 試薬 ・ IT 素材 関連 ・ 工業 薬 品等 を 製造 する 。 また 、 ファインケミカル 事業 で は 医薬 、 農薬 、 ハイテ 
757,ニットーボーメディカル株式会社,medical,training,  対外 診断 用 医薬品 や 細菌 迅速 同定 用 前 処理 キット の 販売 、 医療 研究 に 必要 な 研究 材料 の 
758,小林薬品工業株式会社,medical,training,  便秘 薬 「 ウエストンサラ 」 や 風邪薬 「 ヒストミン エース 錠 EX 」 など 一般 医薬品 の 製造 を 手掛け て いる 。 また 、 鼻炎 用 薬品 
759,太平化学産業株式会社,medical,training,  リン酸 や 活性炭 など を 活用 し た 製品 を 製造 し て おり 、 おもに 食品 分野 、 医療 分野 で 使用 さ れ て いる 。 また 、 歯科 医院 向け の 除 
760,シミックホールディングス株式会社,medical,training,  新薬 の 臨床試験 等 の 医薬品開発 支援 事業 の 先駆 で あり 、 業界 を 牽引 し て いる シミック グループ など の 純粋持株会社 。 医薬品 の 製 
761,宝ホールディングス株式会社,medical,training,  中核 と なる の は 焼酎 ・ みりん 最大手 の 宝酒造 で ある 。 「 焼酎ハイボール 」 や 「 た から can チューハイ 」 など ソフト アルコール 類 が 有力 だ が 、 高齢化 に 伴い 焼酎 は 縮小 傾向 
762,白鳥製薬株式会社,medical,training,  国際 的 な GMP 及び 米国 食品 医薬品 局 の 規制 に 従っ た 、 医薬品 の 原 薬 や 中間 体 の 製造 を 行う 。 また 、 キラル 化合 物 や IT 分野 で 
763,大同薬品工業株式会社,medical,training,  医薬品 ・ 医薬部外品 、 清涼 飲料 ・ 炭酸飲料 等 の ドリンク 剤 を 製造 ・ 販売 。 武田薬品工業 （ アリナミン ゼロ 7 ） 、 田辺三菱製薬 （ アスパラドリンク DX ） 、 ライオン （ グロンサン ） 、 エスエス製薬 （ エスカップ ） を はじめ 、 大 
764,共和クリティケア株式会社,medical,training,  インド の 製薬会社 ルピングループ に 属し 、 注射剤 や バッグ 製剤 および 輸液 製剤 の 製造 ・ 販売 を 行う 。 取扱 
765,ファーマパック株式会社,medical,training,  成形 充填 システム を 用い た 医薬品 の 受託 製造 を 行っ て いる 。 主 に 、 点眼 剤 や 入 剤 および コンタクトレンズ 装着 薬 など の 
766,純正化学株式会社,medical,training,  新た な 化成 品 の 製法 の 開発 研究 や 製造 の 受託 業務 および 試薬 の 製造 ・ 販売 や 輸出入 など を 行っ て いる 会社 。 受託 製造 で は グラム 単位 
767,小田島商事株式会社,medical,training,  農薬 や 肥料 および 農業 用 資材 を はじめ 、 動物用医薬品 や 畜産 用 機器 の 製造 から 販売 まで を 手掛ける 。 その他 、 家畜 用 飼料 の 製造 や 
768,株式会社日本生物製剤,medical,training,  肝 機能障害 の 治療 薬 で ある ヒト 胎盤 製剤 「 ラエンネック 」 など の 医療 用 医薬品 の 製造 および 販売 を 手掛ける 。 また 、 単 回 使用 皮下 注射 用 針 「 JBP ナノ ニードル 
769,堀井薬品工業株式会社,medical,training,  バリウム 造影 剤 や 発泡剤 ・ 消泡剤 、 経口 表面 麻酔 剤 など の 消化 管 検査 関連 の 薬 を 製造 ・ 販売 し て いる 会社 。 また 潰瘍性大腸炎 の 治療 剤 など の 製造 も 
770,東洋製薬化成株式会社,medical,training,  軟膏 や 錠剤 、 顆粒 ・ 液剤 など の 局方 医薬品 を 医療機関 に 向け て 販売 し て いる 。 自社開発 だけ で なく 、 受託 製造 も 行 
771,ジェイドルフ製薬株式会社,medical,training,  医療 用 医薬品 の 製造 を 行っ て いる 会社 。 痔 と 便秘 に 特 化 し た 大腸 肛門 医療 用 医薬品 を 専門 に 製造 ・ 販売 し て いる 。 固形 剤 から 軟膏剤 まで 、 様 
772,ナガセ医藥品株式会社,medical,training,  医療 用 医薬品 や 動物用医薬品 の 開発 および 製造 、 受託 を 行う 。 抗がん剤 など の 高 活性 医薬品 を 含 
773,大蔵製薬株式会社,medical,training,  経口 ゼリー 剤 の 開発 ・ 生産 受託 を 行い 、 顧客 の 問い合わせ に 応じ て カップ 型 や スティック 型 の もの を 製造 。 さらに 感染症 を 中心 に 簡便 かつ 迅速 な 判定 が 可能 な 
774,阿蘇製薬株式会社,medical,training,  救急絆創膏 で ある 「 デル ガード 救急 バン 」 や 、 「 リフレッシュ 救急 バン 」 など の 卸売 を 行う 。 
775,スガイ化学工業株式会社,medical,training,  医薬品 や 農薬 の 中間 物 を 製造 ・ 販売 する 。 取り扱う 医薬品 中間 物 は 、 循環器 系 や 呼吸器 系 、 中枢神経系 など の 治療 薬 の 開発 に 用い られ て いる 。 さらに 、 電子材料 や 樹脂 、 情報 記憶 材料 など の 機能性 材料 や 染料 および 顔料 の 中間 物 の 製造 も 行う 。 加え て 、 家庭 用 洗剤 
776,株式会社科薬,medical,training,  医薬品 の 製造 を 行っ て おり 、 企業 の OEM 製造 を 主力 事業 と し て いる 。 株式会社 ポーラファルマ に対して 、 「 ルリコン 」 や 「 アローゼ 
777,皇漢堂製薬株式会社,medical,training,  医療 関係 施設 へ の ジェネリック医薬品 や 一般 向け の 医薬品 の 開発 や 製造 を し て いる 。 さまざま な ジェネリック医薬品 の 他 に 、 一般 向け の 霊芝 や 漢方薬 、 風 
778,株式会社ミズホメディー,medical,training,  事業 は 感染症 抗体 、 ホルモン など の 体外診断用医薬品 事業 の 一 事業 で ある が 、 その 中 で 病院 ・ 開業医 分野 、 OTC ・ その他 分野 の 2分 野 を 展開 し て いる 。 病院 ・ 開業医 分野 で は 国内外 の 医療機関 向け に 患者 の 健康状態 、 疾患 の 有無 や 治療 の 経過 など を 診断 する ため の 生化学 検査 薬 、 免疫 血清 検査 薬 を 製造 販売 し て いる 。 主力 製品 は 診断 分野 の 中 で 最も 市場規模 の 大きい 免疫 血清 検査 薬 。 インフルエンザ から 腎 ・ 肝 機能 の 検査 など 、 検査 薬 の 種類 は 幅広い 。 14年度 は 、 インフルエンザ の 流行 が ずれる など 予想外 の 事態 が 起こり 市場 に 検査 薬 が 不足 する 事態 と なっ た が 、 ミ 
779,立山化成株式会社,medical,training,  医薬品 原 薬 および 中間体 化合 物 の 受託 製造 を 請け負う 。 また 、 工業 用 原料 や 電子材料 の 製造 も 手掛ける 。 そのほか 、 
780,株式会社プラザ薬局,medical,training,  2017年度 時点 で 、 大阪市 、 吹田市 、 八尾市 など に 22 店舗 を 展開 する 会社 。 他 に 、 介護 ・ 福祉 用品 の 貸与 および 販売 、 医院 開業 
781,バイオジェン・ジャパン株式会社,medical,training,  「 神経 」 「 血液 」 「 免疫 」 という 3つ の 疾患 分野 を 重点 領域 と する 医薬品 の 開発 や 製造 および 販売 を 行っ て いる 。 多発性硬化症 治療 薬 「 アボネックス 」 「 タイサ 
782,株式会社カイノス,medical,training,  腎 機能 検査 試薬 や 肝機能検査 試薬 など の 生化学 検査 試薬 の 開発 、 製造 および 販売 を 行う 。 また 、 輸血 機能 検査 試薬 や 癌 マーカー 検査 試薬 など の 免疫検査 試薬 の 研究開発 、 製造 ならび に 販売 も 手掛ける ほか 、 スペイン の Grifols 社 の 輸血 検査 用 機器 、 試薬 の 輸入 販売 に も 携わる 。 また 、 遺 
783,株式会社中外医科学研究所,medical,training,  中外製薬 の グループ会社 として 、 医薬品 の 開発 ・ 研究 を 行っ て いる 。 主 に 実験動物 や 培養細胞 を 用い た 薬効 ・ 薬理 試験 や 、 抗体 
784,相互産業株式会社,medical,training,  医療 用 酸素 製造 設備 を 備え 、 医療 用 各種 ガス を 製造 し て いる 。 また 、 医療 ガス や 吸引 の 供給 源 と 手術室 、 病室 など を つなぐ 「 集中 配管 管理 方式 」 を 提案 し て いる 。 在宅 
785,株式会社オフテクス,medical,training,  コンタクトレンズ ケア 製品 の 研究開発 ・ 製造 ・ 販売 を 行っ て いる 。 「 バイオクレン 」 ブランド で コンタクトレンズ ケア 製品 を 展開 。 コンタクトレンズ の 輸 
786,ゾエティス・ジャパン株式会社,medical,training,  家畜 および ペット の ため の ワクチン や 寄生虫 駆除 剤 、 抗菌 剤 や 飼料添加物 など の 製造 や 卸売 を 行う 。 また 、 ノミ や ダニ に関する 
787,株式会社セプタ,medical,training,  調剤薬局 「 フタ ツカ 薬局 」 の 運営 を おこなう 。 在宅医療 事業 で は 、 顧客 宅 へ 直接 訪問 し 、 薬物治療 管理 など を 行っ て 
788,株式会社コーナン薬局,medical,training,  保険 調剤薬局 という 業態 に 特 化 し た 会社 。 お 薬 カレンダー の 作成 や 数種類 の 医療機関 の お 薬 を 一 包 化 し たり 、 患者 と の コミュニ 
789,株式会社サカエ,medical,training,  半導体 製造 装置 用 や ヒーター ユニット など の ヒーター 部品 、 および 医療機器 の 製造 や 販売 を 行う 。 グリコヘモグロビン 分析 装置 「 A1 c Gear 」 シリーズ の 開発 
790,秋山錠剤株式会社,medical,training,  医薬品 や 健康食品 の 受託 製造 と 医薬品 の 製剤 研究 を 行っ て いる 。 ローヤルゼリー や ウコン 、 ビタミンC 
791,ベーリンガーインゲルハイム製薬株式会社,medical,training,  医療 用 医薬品 、 アニマル ヘルス 、 および バイオ 医薬品 の 受託 製造 の 3分 野 において 事業展開 する 製薬会社 の 下 で 、 日 
792,株式会社三菱ケミカルホールディングス,medical,training,  三菱グループ を 代表 する 総合 化学 持株会社 。 2017年 4月 に 傘下 の 3 化学 子会社 を 統合 し て 「 三菱ケミカル 」 に 社名変更 予定 。 2005年 に 三菱化学 と 三菱ウェルファーマ が 共同 持株会社 方式 で 統合 し 、 2016年 4月 時点 で 国内 首位 の 三菱化学 、 田辺三菱製薬 、 三菱樹脂 、 三菱レイヨン を 擁し て いる 。 世界 の 化学メーカー ランキング において ( 2015年度 時点 ) 日本 の トップ で ある 11位 で ある 。 設立 の 2005年 から 競争力 の 低下 し た 汎用 化学 製品 ( 総合 化学メーカー の 要 である 
793,株式会社タウンズ,medical,training,  インフルエンザ 検査 キット 「 イムノ エース Flu 」 を はじめ 各種 検査 キット の 製造 ・ 販売 を 行う 。 O157 検査 薬 「 
